Year,City,Country,Average_Temperature,Latitude,Longitude
1974,Seattle,United States,7.724916666666665,47.42000000000001,-121.97000000000001
1974,Shreveport,United States,17.82408333333333,32.949999999999996,-92.87
1974,Simi Valley,United States,15.850416666666666,34.56,-118.70000000000003
1974,Sioux Falls,United States,7.110250000000001,44.199999999999996,-96.14999999999999
1974,South Bend,United States,9.936916666666667,40.99,-85.21000000000001
1974,Spokane,United States,8.292416666666668,47.42000000000001,-117.24
1974,Spring Valley,United States,17.56233333333333,36.17000000000001,-115.35999999999997
1974,Springfield,United States,11.115916666666665,39.91666666666664,-85.01333333333334
1974,Stamford,United States,10.078833333333334,40.99,-74.55999999999999
1974,Sterling Heights,United States,8.715166666666667,42.59000000000001,-82.90999999999998
1974,Stockton,United States,14.40575,37.779999999999994,-122.02999999999999
1974,Sunnyvale,United States,14.40575,37.779999999999994,-122.02999999999999
1974,Sunrise Manor,United States,17.56233333333333,36.17000000000001,-115.35999999999997
1974,Syracuse,United States,7.9375,42.59000000000001,-76.36
1974,Tacoma,United States,7.724916666666665,47.42000000000001,-121.97000000000001
1974,Tallahassee,United States,20.708333333333332,29.740000000000006,-84.91999999999999
1974,Tampa,United States,22.618749999999995,28.13,-82.73
1974,Tempe,United States,21.048416666666668,32.949999999999996,-112.02
1974,Thornton,United States,9.056833333333332,39.38,-104.04999999999997
1974,Thousand Oaks,United States,15.850416666666666,34.56,-118.70000000000003
1974,Toledo,United States,9.872000000000002,40.99,-83.08000000000001
1974,Toms River,United States,12.477750000000002,39.38,-74.90999999999998
1974,Topeka,United States,12.494250000000001,39.38,-95.72000000000001
1974,Torrance,United States,15.850416666666666,34.56,-118.70000000000003
1974,Tucson,United States,17.730916666666666,31.350000000000005,-111.20000000000003
1974,Tulsa,United States,15.481166666666667,36.17000000000001,-95.47000000000001
1974,Vallejo,United States,14.40575,37.779999999999994,-122.02999999999999
1974,Vancouver,United States,9.973416666666667,45.81,-123.46000000000002
1974,Virginia Beach,United States,16.453416666666666,36.17000000000001,-75.58000000000001
1974,Visalia,United States,16.049583333333334,36.17000000000001,-119.33999999999999
1974,Waco,United States,18.63041666666667,31.350000000000005,-98.01
1974,Warren,United States,8.715166666666667,42.59000000000001,-82.90999999999998
1974,Washington,United States,12.511666666666668,39.38,-76.99
1974,Waterbury,United States,10.596333333333332,40.99,-72.43000000000002
1974,West Covina,United States,15.850416666666666,34.56,-118.70000000000003
1974,West Jordan,United States,10.719166666666666,40.99,-112.90000000000002
1974,West Valley City,United States,10.719166666666666,40.99,-112.90000000000002
1974,Westminster,United States,9.056833333333332,39.38,-104.04999999999997
1974,Wichita,United States,13.610000000000001,37.779999999999994,-97.63
1974,Wichita Falls,United States,16.93216666666667,34.56,-99.24
1974,Windsor,United States,8.715166666666667,42.59000000000001,-82.90999999999998
1974,Winston Salem,United States,14.847333333333333,36.17000000000001,-79.55999999999999
1974,Worcester,United States,7.861916666666666,42.59000000000001,-72.0
1974,Yonkers,United States,10.078833333333334,40.99,-74.55999999999999
1975,Abilene,United States,16.356916666666663,32.949999999999996,-100.52999999999999
1975,Akron,United States,10.427166666666666,40.99,-80.95000000000002
1975,Albuquerque,United States,10.312083333333335,34.56,-107.02999999999999
1975,Alexandria,United States,12.668333333333335,39.38,-76.99
1975,Allentown,United States,10.559583333333334,40.99,-74.55999999999999
1975,Amarillo,United States,14.58825,34.56,-101.19000000000001
1975,Anaheim,United States,15.160000000000002,32.949999999999996,-117.77
1975,Anchorage,United States,-3.5690000000000004,61.88,-151.13000000000002
1975,Ann Arbor,United States,9.336666666666664,42.59000000000001,-82.90999999999998
1975,Antioch,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Arlington,United States,15.307666666666668,36.165,-86.84500000000001
1975,Arvada,United States,1.8549166666666668,39.38,-106.13
1975,Atlanta,United States,14.981333333333332,34.56,-83.68000000000002
1975,Aurora,United States,9.673583333333331,40.185,-95.69499999999998
1975,Austin,United States,19.92741666666667,29.740000000000006,-97.85000000000001
1975,Bakersfield,United States,15.230416666666665,36.17000000000001,-119.33999999999999
1975,Baltimore,United States,12.668333333333335,39.38,-76.99
1975,Baton Rouge,United States,20.54525,29.740000000000006,-90.46000000000002
1975,Beaumont,United States,20.223166666666664,29.740000000000006,-94.14999999999999
1975,Bellevue,United States,7.087833333333333,47.42000000000001,-121.97000000000001
1975,Berkeley,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Birmingham,United States,17.46683333333333,32.949999999999996,-87.13
1975,Boston,United States,8.354833333333332,42.59000000000001,-72.0
1975,Bridgeport,United States,11.080083333333334,40.99,-72.43000000000002
1975,Brownsville,United States,22.729916666666668,26.52,-96.72000000000001
1975,Buffalo,United States,8.747083333333332,42.59000000000001,-78.54999999999998
1975,Burbank,United States,15.123999999999997,34.56,-118.70000000000003
1975,Cambridge,United States,8.354833333333332,42.59000000000001,-72.0
1975,Cape Coral,United States,23.95583333333333,26.52,-82.39
1975,Carrollton,United States,17.947,32.949999999999996,-96.70000000000003
1975,Cary,United States,14.9765,36.17000000000001,-79.55999999999999
1975,Cedar Rapids,United States,8.461916666666667,42.59000000000001,-91.64
1975,Chandler,United States,20.101166666666664,32.949999999999996,-112.02
1975,Charleston,United States,19.505833333333335,32.949999999999996,-79.47000000000001
1975,Charlotte,United States,16.551333333333336,34.56,-81.73
1975,Chattanooga,United States,15.545916666666665,34.56,-85.62
1975,Chesapeake,United States,16.561416666666666,36.17000000000001,-75.58000000000001
1975,Chicago,United States,10.818916666666667,42.59000000000001,-87.27
1975,Chula Vista,United States,15.160000000000002,32.949999999999996,-117.77
1975,Cincinnati,United States,12.017833333333334,39.38,-85.31999999999998
1975,Clarksville,United States,14.733166666666664,36.17000000000001,-87.51
1975,Clearwater,United States,22.94733333333333,28.13,-82.73
1975,Cleveland,United States,10.427166666666666,40.99,-80.95000000000002
1975,Colorado Springs,United States,8.719666666666667,39.38,-104.04999999999997
1975,Columbia,United States,16.551333333333336,34.56,-81.73
1975,Columbus,United States,14.615374999999998,36.165,-84.22500000000001
1975,Concord,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Coral Springs,United States,24.04166666666666,26.52,-80.60000000000001
1975,Corona,United States,15.160000000000002,32.949999999999996,-117.77
1975,Corpus Christi,United States,21.663916666666665,28.13,-97.27
1975,Costa Mesa,United States,15.160000000000002,32.949999999999996,-117.77
1975,Dallas,United States,17.947,32.949999999999996,-96.70000000000003
1975,Dayton,United States,12.056833333333332,39.38,-83.24
1975,Denton,United States,17.947,32.949999999999996,-96.70000000000003
1975,Denver,United States,8.719666666666667,39.38,-104.04999999999997
1975,Des Moines,United States,10.353666666666667,40.99,-93.73
1975,Detroit,United States,9.336666666666664,42.59000000000001,-82.90999999999998
1975,Downey,United States,15.123999999999997,34.56,-118.70000000000003
1975,Durham,United States,14.9765,36.17000000000001,-79.55999999999999
1975,East Los Angeles,United States,15.123999999999997,34.56,-118.70000000000003
1975,Edison,United States,10.559583333333334,40.99,-74.55999999999999
1975,El Monte,United States,15.123999999999997,34.56,-118.70000000000003
1975,El Paso,United States,15.144999999999998,31.350000000000005,-105.54999999999997
1975,Elizabeth,United States,10.559583333333334,40.99,-74.55999999999999
1975,Escondido,United States,15.160000000000002,32.949999999999996,-117.77
1975,Eugene,United States,9.567750000000002,44.199999999999996,-122.98
1975,Evansville,United States,14.050666666666666,37.779999999999994,-87.46000000000002
1975,Fairfield,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Fayetteville,United States,17.184,34.56,-79.77999999999999
1975,Flint,United States,9.336666666666664,42.59000000000001,-82.90999999999998
1975,Fontana,United States,16.39775,34.56,-116.76
1975,Fort Collins,United States,7.994583333333334,40.99,-104.38
1975,Fort Lauderdale,United States,24.04166666666666,26.52,-80.60000000000001
1975,Fort Wayne,United States,10.390666666666666,40.99,-85.21000000000001
1975,Fort Worth,United States,17.947,32.949999999999996,-96.70000000000003
1975,Fremont,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Fresno,United States,15.230416666666665,36.17000000000001,-119.33999999999999
1975,Fullerton,United States,15.160000000000002,32.949999999999996,-117.77
1975,Gainesville,United States,20.992749999999997,29.740000000000006,-83.08000000000001
1975,Garden Grove,United States,15.160000000000002,32.949999999999996,-117.77
1975,Garland,United States,17.947,32.949999999999996,-96.70000000000003
1975,Gilbert,United States,20.101166666666664,32.949999999999996,-112.02
1975,Glendale,United States,17.61258333333333,33.754999999999974,-115.35999999999996
1975,Grand Prairie,United States,17.947,32.949999999999996,-96.70000000000003
1975,Grand Rapids,United States,9.057333333333334,42.59000000000001,-85.09000000000002
1975,Green Bay,United States,7.918,44.199999999999996,-87.20000000000003
1975,Greensboro,United States,14.9765,36.17000000000001,-79.55999999999999
1975,Hampton,United States,16.561416666666666,36.17000000000001,-75.58000000000001
1975,Hartford,United States,11.080083333333334,40.99,-72.43000000000002
1975,Hayward,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Henderson,United States,16.68958333333333,36.17000000000001,-115.35999999999997
1975,Hialeah,United States,24.04166666666666,26.52,-80.60000000000001
1975,Highlands Ranch,United States,8.719666666666667,39.38,-104.04999999999997
1975,Hollywood,United States,24.04166666666666,26.52,-80.60000000000001
1975,Houston,United States,20.2915,29.740000000000006,-96.0
1975,Huntington Beach,United States,15.160000000000002,32.949999999999996,-117.77
1975,Huntsville,United States,15.545916666666665,34.56,-85.62
1975,Independence,United States,12.429833333333333,39.38,-93.64
1975,Indianapolis,United States,12.017833333333334,39.38,-85.31999999999998
1975,Inglewood,United States,15.123999999999997,34.56,-118.70000000000003
1975,Irvine,United States,15.160000000000002,32.949999999999996,-117.77
1975,Irving,United States,17.947,32.949999999999996,-96.70000000000003
1975,Jackson,United States,17.89816666666667,32.949999999999996,-90.96000000000002
1975,Jacksonville,United States,21.880333333333336,29.740000000000006,-81.23
1975,Jersey City,United States,10.559583333333334,40.99,-74.55999999999999
1975,Joliet,United States,10.627500000000001,40.99,-87.34000000000002
1975,Kansas City,United States,12.429833333333333,39.38,-93.64
1975,Killeen,United States,18.376,31.350000000000005,-98.01
1975,Knoxville,United States,13.57625,36.17000000000001,-83.53999999999999
1975,Lafayette,United States,20.335583333333336,29.740000000000006,-92.30999999999999
1975,Lakewood,United States,8.719666666666667,39.38,-104.04999999999997
1975,Lancaster,United States,15.123999999999997,34.56,-118.70000000000003
1975,Lansing,United States,9.057333333333334,42.59000000000001,-85.09000000000002
1975,Laredo,United States,21.971499999999995,28.13,-99.09000000000002
1975,Las Vegas,United States,16.68958333333333,36.17000000000001,-115.35999999999997
1975,Lexington Fayette,United States,13.691083333333333,37.779999999999994,-85.41999999999997
1975,Lincoln,United States,10.33375,40.99,-95.86
1975,Little Rock,United States,16.56683333333333,34.56,-91.46000000000002
1975,Long Beach,United States,15.160000000000002,32.949999999999996,-117.77
1975,Los Angeles,United States,15.123999999999997,34.56,-118.70000000000003
1975,Louisville,United States,13.691083333333333,37.779999999999994,-85.41999999999997
1975,Lowell,United States,8.354833333333332,42.59000000000001,-72.0
1975,Lubbock,United States,15.149083333333335,32.949999999999996,-102.45000000000003
1975,Madison,United States,8.667583333333335,42.59000000000001,-89.45000000000003
1975,Manchester,United States,8.354833333333332,42.59000000000001,-72.0
1975,Memphis,United States,16.401416666666666,34.56,-89.51
1975,Mesa,United States,20.101166666666664,32.949999999999996,-112.02
1975,Mesquite,United States,17.947,32.949999999999996,-96.70000000000003
1975,Metairie,United States,20.54525,29.740000000000006,-90.46000000000002
1975,Miami,United States,24.04166666666666,26.52,-80.60000000000001
1975,Milwaukee,United States,10.818916666666667,42.59000000000001,-87.27
1975,Minneapolis,United States,5.325250000000001,45.81,-93.46000000000002
1975,Miramar,United States,24.04166666666666,26.52,-80.60000000000001
1975,Mobile,United States,18.71475,31.350000000000005,-88.59000000000002
1975,Modesto,United States,11.630250000000002,37.779999999999994,-120.0
1975,Montgomery,United States,17.46683333333333,32.949999999999996,-87.13
1975,Moreno Valley,United States,16.39775,34.56,-116.76
1975,Naperville,United States,10.627500000000001,40.99,-87.34000000000002
1975,Nashville,United States,14.733166666666664,36.17000000000001,-87.51
1975,New Haven,United States,11.080083333333334,40.99,-72.43000000000002
1975,New Orleans,United States,20.54525,29.740000000000006,-90.46000000000002
1975,New York,United States,10.559583333333334,40.99,-74.55999999999999
1975,Newark,United States,10.559583333333334,40.99,-74.55999999999999
1975,Newport News,United States,14.344666666666667,37.779999999999994,-77.28999999999999
1975,Nogales,United States,17.028083333333335,31.350000000000005,-111.20000000000003
1975,Norfolk,United States,16.561416666666666,36.17000000000001,-75.58000000000001
1975,Norman,United States,16.331750000000003,34.56,-97.29999999999997
1975,North Las Vegas,United States,16.68958333333333,36.17000000000001,-115.35999999999997
1975,Norwalk,United States,15.123999999999997,34.56,-118.70000000000003
1975,Nuevo Laredo,United States,21.971499999999995,28.13,-99.09000000000002
1975,Oakland,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Oceanside,United States,15.160000000000002,32.949999999999996,-117.77
1975,Oklahoma City,United States,15.028666666666666,36.17000000000001,-97.46000000000002
1975,Olathe,United States,12.223,39.38,-95.72000000000001
1975,Omaha,United States,10.33375,40.99,-95.86
1975,Ontario,United States,16.39775,34.56,-116.76
1975,Orange,United States,15.160000000000002,32.949999999999996,-117.77
1975,Orlando,United States,23.341333333333328,28.13,-80.90999999999998
1975,Overland Park,United States,12.429833333333333,39.38,-93.64
1975,Oxnard,United States,15.123999999999997,34.56,-118.70000000000003
1975,Palmdale,United States,15.123999999999997,34.56,-118.70000000000003
1975,Paradise,United States,16.68958333333333,36.17000000000001,-115.35999999999997
1975,Pasadena,United States,17.70775,32.149999999999984,-107.34999999999998
1975,Paterson,United States,10.559583333333334,40.99,-74.55999999999999
1975,Pembroke Pines,United States,24.04166666666666,26.52,-80.60000000000001
1975,Peoria,United States,15.325333333333331,36.97,-100.74499999999996
1975,Philadelphia,United States,12.74375,39.38,-74.90999999999998
1975,Phoenix,United States,20.101166666666664,32.949999999999996,-112.02
1975,Pittsburgh,United States,10.427166666666666,40.99,-80.95000000000002
1975,Plano,United States,17.947,32.949999999999996,-96.70000000000003
1975,Pomona,United States,15.123999999999997,34.56,-118.70000000000003
1975,Port Saint Lucie,United States,24.04166666666666,26.52,-80.60000000000001
1975,Portland,United States,9.483916666666666,45.81,-123.46000000000002
1975,Providence,United States,8.354833333333332,42.59000000000001,-72.0
1975,Provo,United States,7.989583333333335,39.38,-112.37
1975,Pueblo,United States,10.595916666666668,37.779999999999994,-103.73
1975,Raleigh,United States,14.9765,36.17000000000001,-79.55999999999999
1975,Rancho Cucamonga,United States,16.39775,34.56,-116.76
1975,Reno,United States,10.798916666666665,39.38,-120.69000000000004
1975,Rialto,United States,16.39775,34.56,-116.76
1975,Richardson,United States,17.947,32.949999999999996,-96.70000000000003
1975,Richmond,United States,14.081999999999999,37.77999999999998,-99.65999999999998
1975,Riverside,United States,16.39775,34.56,-116.76
1975,Rochester,United States,8.747083333333332,42.59000000000001,-78.54999999999998
1975,Rockford,United States,8.667583333333335,42.59000000000001,-89.45000000000003
1975,Roseville,United States,10.798916666666665,39.38,-120.69000000000004
1975,Sacramento,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Saint Louis,United States,12.428000000000003,39.38,-89.48
1975,Saint Paul,United States,5.325250000000001,45.81,-93.46000000000002
1975,Saint Petersburg,United States,22.94733333333333,28.13,-82.73
1975,Salem,United States,9.567750000000002,44.199999999999996,-122.98
1975,Salinas,United States,13.97108333333333,36.17000000000001,-121.32999999999998
1975,Salt Lake City,United States,9.302249999999999,40.99,-112.90000000000002
1975,San Antonio,United States,19.92741666666667,29.740000000000006,-97.85000000000001
1975,San Bernardino,United States,16.39775,34.56,-116.76
1975,San Diego,United States,15.160000000000002,32.949999999999996,-117.77
1975,San Francisco,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,San Jose,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Santa Ana,United States,15.160000000000002,32.949999999999996,-117.77
1975,Santa Clara,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Santa Clarita,United States,15.123999999999997,34.56,-118.70000000000003
1975,Santa Rosa,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Savannah,United States,20.15725,31.350000000000005,-81.04999999999998
1975,Scottsdale,United States,20.101166666666664,32.949999999999996,-112.02
1975,Seattle,United States,7.087833333333333,47.42000000000001,-121.97000000000001
1975,Shreveport,United States,17.700166666666664,32.949999999999996,-92.87
1975,Simi Valley,United States,15.123999999999997,34.56,-118.70000000000003
1975,Sioux Falls,United States,6.567166666666666,44.199999999999996,-96.14999999999999
1975,South Bend,United States,10.390666666666666,40.99,-85.21000000000001
1975,Spokane,United States,7.269916666666666,47.42000000000001,-117.24
1975,Spring Valley,United States,16.68958333333333,36.17000000000001,-115.35999999999997
1975,Springfield,United States,11.41386111111111,39.91666666666664,-85.01333333333334
1975,Stamford,United States,10.559583333333334,40.99,-74.55999999999999
1975,Sterling Heights,United States,9.336666666666664,42.59000000000001,-82.90999999999998
1975,Stockton,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Sunnyvale,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Sunrise Manor,United States,16.68958333333333,36.17000000000001,-115.35999999999997
1975,Syracuse,United States,8.629083333333332,42.59000000000001,-76.36
1975,Tacoma,United States,7.087833333333333,47.42000000000001,-121.97000000000001
1975,Tallahassee,United States,20.5855,29.740000000000006,-84.91999999999999
1975,Tampa,United States,22.94733333333333,28.13,-82.73
1975,Tempe,United States,20.101166666666664,32.949999999999996,-112.02
1975,Thornton,United States,8.719666666666667,39.38,-104.04999999999997
1975,Thousand Oaks,United States,15.123999999999997,34.56,-118.70000000000003
1975,Toledo,United States,10.395999999999999,40.99,-83.08000000000001
1975,Toms River,United States,12.74375,39.38,-74.90999999999998
1975,Topeka,United States,12.223,39.38,-95.72000000000001
1975,Torrance,United States,15.123999999999997,34.56,-118.70000000000003
1975,Tucson,United States,17.028083333333335,31.350000000000005,-111.20000000000003
1975,Tulsa,United States,15.204833333333331,36.17000000000001,-95.47000000000001
1975,Vallejo,United States,13.819333333333333,37.779999999999994,-122.02999999999999
1975,Vancouver,United States,9.483916666666666,45.81,-123.46000000000002
1975,Virginia Beach,United States,16.561416666666666,36.17000000000001,-75.58000000000001
1975,Visalia,United States,15.230416666666665,36.17000000000001,-119.33999999999999
1975,Waco,United States,18.376,31.350000000000005,-98.01
1975,Warren,United States,9.336666666666664,42.59000000000001,-82.90999999999998
1975,Washington,United States,12.668333333333335,39.38,-76.99
1975,Waterbury,United States,11.080083333333334,40.99,-72.43000000000002
1975,West Covina,United States,15.123999999999997,34.56,-118.70000000000003
1975,West Jordan,United States,9.302249999999999,40.99,-112.90000000000002
1975,West Valley City,United States,9.302249999999999,40.99,-112.90000000000002
1975,Westminster,United States,8.719666666666667,39.38,-104.04999999999997
1975,Wichita,United States,13.224583333333335,37.779999999999994,-97.63
1975,Wichita Falls,United States,15.995416666666666,34.56,-99.24
1975,Windsor,United States,9.336666666666664,42.59000000000001,-82.90999999999998
1975,Winston Salem,United States,14.9765,36.17000000000001,-79.55999999999999
1975,Worcester,United States,8.354833333333332,42.59000000000001,-72.0
1975,Yonkers,United States,10.559583333333334,40.99,-74.55999999999999
1976,Abilene,United States,16.200333333333337,32.949999999999996,-100.52999999999999
1976,Akron,United States,9.136166666666666,40.99,-80.95000000000002
1976,Albuquerque,United States,10.677416666666666,34.56,-107.02999999999999
1976,Alexandria,United States,11.852750000000002,39.38,-76.99
1976,Allentown,United States,9.533666666666667,40.99,-74.55999999999999
1976,Amarillo,United States,14.68275,34.56,-101.19000000000001
1976,Anaheim,United States,16.52716666666667,32.949999999999996,-117.77
1976,Anchorage,United States,-1.5463333333333333,61.88,-151.13000000000002
1976,Ann Arbor,United States,8.19975,42.59000000000001,-82.90999999999998
1976,Antioch,United States,14.718833333333334,37.779999999999994,-122.02999999999999
1976,Arlington,United States,14.649541666666666,36.165,-86.84500000000001
1976,Arvada,United States,2.44825,39.38,-106.13
1976,Atlanta,United States,13.671166666666664,34.56,-83.68000000000002
1976,Aurora,United States,9.383791666666665,40.185,-95.69499999999998
1976,Austin,United States,19.042166666666667,29.740000000000006,-97.85000000000001
1976,Bakersfield,United States,15.816583333333334,36.17000000000001,-119.33999999999999
1976,Baltimore,United States,11.852750000000002,39.38,-76.99
1976,Baton Rouge,United States,19.474416666666666,29.740000000000006,-90.46000000000002
1976,Beaumont,United States,19.195916666666665,29.740000000000006,-94.14999999999999
1976,Bellevue,United States,7.4635,47.42000000000001,-121.97000000000001
1976,Berkeley,United States,14.718833333333334,37.779999999999994,-122.02999999999999
1976,Birmingham,United States,16.29266666666667,32.949999999999996,-87.13
1976,Boston,United States,7.524833333333334,42.59000000000001,-72.0
1976,Bridgeport,United States,10.245916666666666,40.99,-72.43000000000002
1976,Brownsville,United States,21.63025,26.52,-96.72000000000001
1976,Buffalo,United States,7.4161666666666655,42.59000000000001,-78.54999999999998
1976,Burbank,United States,16.181416666666667,34.56,-118.70000000000003
1976,Cambridge,United States,7.524833333333334,42.59000000000001,-72.0
1976,Cape Coral,United States,22.715666666666667,26.52,-82.39
1976,Carrollton,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Cary,United States,14.09575,36.17000000000001,-79.55999999999999
1976,Cedar Rapids,United States,8.072083333333333,42.59000000000001,-91.64
1976,Chandler,United States,20.786,32.949999999999996,-112.02
1976,Charleston,United States,18.205583333333333,32.949999999999996,-79.47000000000001
1976,Charlotte,United States,15.453000000000003,34.56,-81.73
1976,Chattanooga,United States,14.187583333333336,34.56,-85.62
1976,Chesapeake,United States,15.549166666666665,36.17000000000001,-75.58000000000001
1976,Chicago,United States,9.788916666666667,42.59000000000001,-87.27
1976,Chula Vista,United States,16.52716666666667,32.949999999999996,-117.77
1976,Cincinnati,United States,10.815083333333336,39.38,-85.31999999999998
1976,Clarksville,United States,13.554833333333333,36.17000000000001,-87.51
1976,Clearwater,United States,21.535416666666663,28.13,-82.73
1976,Cleveland,United States,9.136166666666666,40.99,-80.95000000000002
1976,Colorado Springs,United States,9.186083333333332,39.38,-104.04999999999997
1976,Columbia,United States,15.453000000000003,34.56,-81.73
1976,Columbus,United States,13.368583333333333,36.165,-84.22500000000001
1976,Concord,United States,14.718833333333334,37.779999999999994,-122.02999999999999
1976,Coral Springs,United States,22.997,26.52,-80.60000000000001
1976,Corona,United States,16.52716666666667,32.949999999999996,-117.77
1976,Corpus Christi,United States,20.668499999999998,28.13,-97.27
1976,Costa Mesa,United States,16.52716666666667,32.949999999999996,-117.77
1976,Dallas,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Dayton,United States,10.784749999999997,39.38,-83.24
1976,Denton,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Denver,United States,9.186083333333332,39.38,-104.04999999999997
1976,Des Moines,United States,10.190916666666668,40.99,-93.73
1976,Detroit,United States,8.19975,42.59000000000001,-82.90999999999998
1976,Downey,United States,16.181416666666667,34.56,-118.70000000000003
1976,Durham,United States,14.09575,36.17000000000001,-79.55999999999999
1976,East Los Angeles,United States,16.181416666666667,34.56,-118.70000000000003
1976,Edison,United States,9.533666666666667,40.99,-74.55999999999999
1976,El Monte,United States,16.181416666666667,34.56,-118.70000000000003
1976,El Paso,United States,15.038583333333337,31.350000000000005,-105.54999999999997
1976,Elizabeth,United States,9.533666666666667,40.99,-74.55999999999999
1976,Escondido,United States,16.52716666666667,32.949999999999996,-117.77
1976,Eugene,United States,9.645833333333332,44.199999999999996,-122.98
1976,Evansville,United States,12.948500000000001,37.779999999999994,-87.46000000000002
1976,Fairfield,United States,14.718833333333334,37.779999999999994,-122.02999999999999
1976,Fayetteville,United States,15.983416666666669,34.56,-79.77999999999999
1976,Flint,United States,8.19975,42.59000000000001,-82.90999999999998
1976,Fontana,United States,16.921666666666667,34.56,-116.76
1976,Fort Collins,United States,8.630583333333334,40.99,-104.38
1976,Fort Lauderdale,United States,22.997,26.52,-80.60000000000001
1976,Fort Wayne,United States,9.372083333333334,40.99,-85.21000000000001
1976,Fort Worth,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Fremont,United States,14.718833333333334,37.779999999999994,-122.02999999999999
1976,Fresno,United States,15.816583333333334,36.17000000000001,-119.33999999999999
1976,Fullerton,United States,16.52716666666667,32.949999999999996,-117.77
1976,Gainesville,United States,19.659916666666664,29.740000000000006,-83.08000000000001
1976,Garden Grove,United States,16.52716666666667,32.949999999999996,-117.77
1976,Garland,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Gilbert,United States,20.786,32.949999999999996,-112.02
1976,Glendale,United States,18.483708333333336,33.754999999999974,-115.35999999999996
1976,Grand Prairie,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Grand Rapids,United States,8.057333333333332,42.59000000000001,-85.09000000000002
1976,Green Bay,United States,6.892666666666666,44.199999999999996,-87.20000000000003
1976,Greensboro,United States,14.09575,36.17000000000001,-79.55999999999999
1976,Hampton,United States,15.549166666666665,36.17000000000001,-75.58000000000001
1976,Hartford,United States,10.245916666666666,40.99,-72.43000000000002
1976,Hayward,United States,14.718833333333334,37.779999999999994,-122.02999999999999
1976,Henderson,United States,17.164833333333334,36.17000000000001,-115.35999999999997
1976,Hialeah,United States,22.997,26.52,-80.60000000000001
1976,Highlands Ranch,United States,9.186083333333332,39.38,-104.04999999999997
1976,Hollywood,United States,22.997,26.52,-80.60000000000001
1976,Houston,United States,19.389583333333334,29.740000000000006,-96.0
1976,Huntington Beach,United States,16.52716666666667,32.949999999999996,-117.77
1976,Huntsville,United States,14.187583333333336,34.56,-85.62
1976,Independence,United States,11.984166666666665,39.38,-93.64
1976,Indianapolis,United States,10.815083333333336,39.38,-85.31999999999998
1976,Inglewood,United States,16.181416666666667,34.56,-118.70000000000003
1976,Irvine,United States,16.52716666666667,32.949999999999996,-117.77
1976,Irving,United States,17.44633333333333,32.949999999999996,-96.70000000000003
1976,Jackson,United States,17.051166666666667,32.949999999999996,-90.96000000000002
1976,Jacksonville,United States,20.58933333333333,29.740000000000006,-81.23
1976,Jersey City,United States,9.533666666666667,40.99,-74.55999999999999
1976,Joliet,United States,9.5815,40.99,-87.34000000000002
1976,Kansas City,United States,11.984166666666665,39.38,-93.64
1976,Killeen,United States,17.734833333333334,31.350000000000005,-98.01
1976,Knoxville,United States,12.087833333333334,36.17000000000001,-83.53999999999999
1976,Lafayette,United States,19.23375,29.740000000000006,-92.30999999999999
1976,Lakewood,United States,9.186083333333332,39.38,-104.04999999999997
1976,Lancaster,United States,16.181416666666667,34.56,-118.70000000000003
1976,Lansing,United States,8.057333333333332,42.59000000000001,-85.09000000000002
1976,Laredo,United States,20.805166666666665,28.13,-99.09000000000002
1976,Las Vegas,United States,17.164833333333334,36.17000000000001,-115.35999999999997
1976,Lexington Fayette,United States,12.286499999999998,37.779999999999994,-85.41999999999997
1976,Lincoln,United States,10.676749999999998,40.99,-95.86
1976,Little Rock,United States,15.882583333333335,34.56,-91.46000000000002
1976,Long Beach,United States,16.52716666666667,32.949999999999996,-117.77
1976,Los Angeles,United States,16.181416666666667,34.56,-118.70000000000003
1976,Louisville,United States,12.286499999999998,37.779999999999994,-85.41999999999997
1976,Lowell,United States,7.524833333333334,42.59000000000001,-72.0
1976,Lubbock,United States,15.052750000000001,32.949999999999996,-102.45000000000003
1976,Madison,United States,7.793666666666666,42.59000000000001,-89.45000000000003
1976,Manchester,United States,7.524833333333334,42.59000000000001,-72.0
1976,Memphis,United States,15.431333333333335,34.56,-89.51
1976,Mesa,United States,20.786,32.949999999999996,-112.02
